https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1464825600,2016-06-02 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1464739200,2016-06-01 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1464652800,2016-05-31 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1464566400,2016-05-30 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1464480000,2016-05-29 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1464393600,2016-05-28 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1464307200,2016-05-27 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1464220800,2016-05-26 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1464134400,2016-05-25 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1464048000,2016-05-24 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1463961600,2016-05-23 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1463875200,2016-05-22 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1463788800,2016-05-21 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1463702400,2016-05-20 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1463616000,2016-05-19 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1463529600,2016-05-18 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1463443200,2016-05-17 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1463356800,2016-05-16 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1463270400,2016-05-15 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1463184000,2016-05-14 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1463097600,2016-05-13 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1463011200,2016-05-12 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1462924800,2016-05-11 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1462838400,2016-05-10 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1462752000,2016-05-09 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1462665600,2016-05-08 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1462579200,2016-05-07 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1462492800,2016-05-06 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1462406400,2016-05-05 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1462320000,2016-05-04 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1462233600,2016-05-03 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1462147200,2016-05-02 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1462060800,2016-05-01 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1461974400,2016-04-30 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1461888000,2016-04-29 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1461801600,2016-04-28 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1461715200,2016-04-27 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1461628800,2016-04-26 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1461542400,2016-04-25 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1461456000,2016-04-24 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1461369600,2016-04-23 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1461283200,2016-04-22 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1461196800,2016-04-21 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1461110400,2016-04-20 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1461024000,2016-04-19 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1460937600,2016-04-18 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1460851200,2016-04-17 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1460764800,2016-04-16 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1460678400,2016-04-15 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1460592000,2016-04-14 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1460505600,2016-04-13 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1460419200,2016-04-12 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1460332800,2016-04-11 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1460246400,2016-04-10 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1460160000,2016-04-09 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1460073600,2016-04-08 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1459987200,2016-04-07 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1459900800,2016-04-06 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1459814400,2016-04-05 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1459728000,2016-04-04 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1459641600,2016-04-03 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1459555200,2016-04-02 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1459468800,2016-04-01 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1459382400,2016-03-31 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1459296000,2016-03-30 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1459209600,2016-03-29 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1459123200,2016-03-28 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1459036800,2016-03-27 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1458950400,2016-03-26 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1458864000,2016-03-25 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1458777600,2016-03-24 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1458691200,2016-03-23 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1458604800,2016-03-22 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1458518400,2016-03-21 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1458432000,2016-03-20 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1458345600,2016-03-19 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1458259200,2016-03-18 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1458172800,2016-03-17 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1458086400,2016-03-16 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1458000000,2016-03-15 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1457913600,2016-03-14 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1457827200,2016-03-13 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1457740800,2016-03-12 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1457654400,2016-03-11 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1457568000,2016-03-10 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1457481600,2016-03-09 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1457395200,2016-03-08 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1457308800,2016-03-07 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1457222400,2016-03-06 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1457136000,2016-03-05 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1457049600,2016-03-04 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1456963200,2016-03-03 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1456876800,2016-03-02 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1456790400,2016-03-01 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1456704000,2016-02-29 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1456617600,2016-02-28 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1456531200,2016-02-27 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1456444800,2016-02-26 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1456358400,2016-02-25 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1456272000,2016-02-24 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1456185600,2016-02-23 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1456099200,2016-02-22 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1456012800,2016-02-21 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1455926400,2016-02-20 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1455840000,2016-02-19 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1455753600,2016-02-18 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1455667200,2016-02-17 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1455580800,2016-02-16 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1455494400,2016-02-15 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1455408000,2016-02-14 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1455321600,2016-02-13 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1455235200,2016-02-12 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1455148800,2016-02-11 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1455062400,2016-02-10 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1454976000,2016-02-09 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1454889600,2016-02-08 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1454803200,2016-02-07 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1454716800,2016-02-06 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1454630400,2016-02-05 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1454544000,2016-02-04 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1454457600,2016-02-03 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1454371200,2016-02-02 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1454284800,2016-02-01 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1454198400,2016-01-31 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1454112000,2016-01-30 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1454025600,2016-01-29 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1453939200,2016-01-28 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1453852800,2016-01-27 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1453766400,2016-01-26 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1453680000,2016-01-25 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1453593600,2016-01-24 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1453507200,2016-01-23 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1453420800,2016-01-22 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1453334400,2016-01-21 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1453248000,2016-01-20 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1453161600,2016-01-19 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1453075200,2016-01-18 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1452988800,2016-01-17 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1452902400,2016-01-16 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1452816000,2016-01-15 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1452729600,2016-01-14 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1452643200,2016-01-13 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1452556800,2016-01-12 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1452470400,2016-01-11 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1452384000,2016-01-10 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1452297600,2016-01-09 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1452211200,2016-01-08 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1452124800,2016-01-07 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1452038400,2016-01-06 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1451952000,2016-01-05 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1451865600,2016-01-04 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1451779200,2016-01-03 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1451692800,2016-01-02 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1451606400,2016-01-01 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1451520000,2015-12-31 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1451433600,2015-12-30 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1451347200,2015-12-29 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1451260800,2015-12-28 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1451174400,2015-12-27 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1451088000,2015-12-26 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1451001600,2015-12-25 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1450915200,2015-12-24 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1450828800,2015-12-23 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1450742400,2015-12-22 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1450656000,2015-12-21 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1450569600,2015-12-20 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1450483200,2015-12-19 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1450396800,2015-12-18 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1450310400,2015-12-17 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1450224000,2015-12-16 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1450137600,2015-12-15 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1450051200,2015-12-14 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1449964800,2015-12-13 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1449878400,2015-12-12 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1449792000,2015-12-11 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1449705600,2015-12-10 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1449619200,2015-12-09 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1449532800,2015-12-08 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1449446400,2015-12-07 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1449360000,2015-12-06 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1449273600,2015-12-05 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1449187200,2015-12-04 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1449100800,2015-12-03 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1449014400,2015-12-02 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1448928000,2015-12-01 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1448841600,2015-11-30 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1448755200,2015-11-29 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1448668800,2015-11-28 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1448582400,2015-11-27 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1448496000,2015-11-26 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1448409600,2015-11-25 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1448323200,2015-11-24 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1448236800,2015-11-23 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1448150400,2015-11-22 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1448064000,2015-11-21 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1447977600,2015-11-20 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1447891200,2015-11-19 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1447804800,2015-11-18 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1447718400,2015-11-17 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1447632000,2015-11-16 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1447545600,2015-11-15 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1447459200,2015-11-14 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1447372800,2015-11-13 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1447286400,2015-11-12 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1447200000,2015-11-11 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1447113600,2015-11-10 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1447027200,2015-11-09 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1446940800,2015-11-08 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1446854400,2015-11-07 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1446768000,2015-11-06 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1446681600,2015-11-05 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1446595200,2015-11-04 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1446508800,2015-11-03 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1446422400,2015-11-02 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1446336000,2015-11-01 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1446249600,2015-10-31 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1446163200,2015-10-30 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1446076800,2015-10-29 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1445990400,2015-10-28 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1445904000,2015-10-27 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1445817600,2015-10-26 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1445731200,2015-10-25 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1445644800,2015-10-24 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1445558400,2015-10-23 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1445472000,2015-10-22 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1445385600,2015-10-21 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1445299200,2015-10-20 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1445212800,2015-10-19 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1445126400,2015-10-18 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1445040000,2015-10-17 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1444953600,2015-10-16 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1444867200,2015-10-15 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1444780800,2015-10-14 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1444694400,2015-10-13 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1444608000,2015-10-12 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1444521600,2015-10-11 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1444435200,2015-10-10 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1444348800,2015-10-09 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1444262400,2015-10-08 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1444176000,2015-10-07 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1444089600,2015-10-06 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1444003200,2015-10-05 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1443916800,2015-10-04 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1443830400,2015-10-03 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1443744000,2015-10-02 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1443657600,2015-10-01 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1443571200,2015-09-30 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1443484800,2015-09-29 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1443398400,2015-09-28 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1443312000,2015-09-27 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1443225600,2015-09-26 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1443139200,2015-09-25 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1443052800,2015-09-24 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1442966400,2015-09-23 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1442880000,2015-09-22 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1442793600,2015-09-21 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1442707200,2015-09-20 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1442620800,2015-09-19 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1442534400,2015-09-18 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1442448000,2015-09-17 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1442361600,2015-09-16 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1442275200,2015-09-15 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1442188800,2015-09-14 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1442102400,2015-09-13 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1442016000,2015-09-12 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1441929600,2015-09-11 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1441843200,2015-09-10 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1441756800,2015-09-09 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1441670400,2015-09-08 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1441584000,2015-09-07 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1441497600,2015-09-06 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1441411200,2015-09-05 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1441324800,2015-09-04 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1441238400,2015-09-03 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1441152000,2015-09-02 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1441065600,2015-09-01 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1440979200,2015-08-31 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1440892800,2015-08-30 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1440806400,2015-08-29 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1440720000,2015-08-28 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1440633600,2015-08-27 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1440547200,2015-08-26 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1440460800,2015-08-25 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
1440374400,2015-08-24 00:00:00,LTC/USD,0.0,0.0,0.0,0.0,0.0,0.0
